"region","year","supplysector","base.service"
"Indonesia",2021,"trn_pass_urban",1883417.91349486
"Japan",1975,"trn_pass_other",380397.126811265
"Japan",1975,"trn_pass_road_LDV_4W_other",189336.67696964
"Japan",1975,"trn_pass_road_LDV_4W_urban",189336.67696964
"Japan",1975,"trn_pass_road_LDV_urban",211872.758749671
"Japan",1975,"trn_pass_road_other",210160.963837813
"Japan",1975,"trn_pass_road_urban",232697.045617844
"Japan",1975,"trn_pass_urban",381599.506584744
"Japan",1990,"trn_pass_other",625302.208573012
"Japan",1990,"trn_pass_road_LDV_4W_other",351404.760265206
"Japan",1990,"trn_pass_road_LDV_4W_urban",351404.760265206
"Japan",1990,"trn_pass_road_LDV_urban",393231.214155191
"Japan",1990,"trn_pass_road_other",390054.203178037
"Japan",1990,"trn_pass_road_urban",431880.657068022
"Japan",1990,"trn_pass_urban",614079.756543662
"Japan",2005,"trn_pass_other",746020.872822089
"Japan",2005,"trn_pass_road_LDV_4W_other",424445.954678079
"Japan",2005,"trn_pass_road_LDV_4W_urban",424445.954678079
"Japan",2005,"trn_pass_road_LDV_urban",474966.18903758
"Japan",2005,"trn_pass_road_other",471895.30530718
"Japan",2005,"trn_pass_road_urban",522415.539666681
"Japan",2005,"trn_pass_urban",716734.474406519
"Japan",2010,"trn_pass_other",711018.052373011
"Japan",2010,"trn_pass_road_LDV_4W_other",401222.264039742
"Japan",2010,"trn_pass_road_LDV_4W_urban",401222.264039742
"Japan",2010,"trn_pass_road_LDV_urban",448980.855342691
"Japan",2010,"trn_pass_road_other",444641.387823796
"Japan",2010,"trn_pass_road_urban",492399.979126745
"Japan",2010,"trn_pass_urban",689496.764493752
"Japan",2015,"trn_pass_other",687908.135229935
"Japan",2015,"trn_pass_road_LDV_4W_other",382474.640056617
"Japan",2015,"trn_pass_road_LDV_4W_urban",382474.640056617
"Japan",2015,"trn_pass_road_LDV_urban",428004.27890947
"Japan",2015,"trn_pass_road_other",422107.918708053
"Japan",2015,"trn_pass_road_urban",467637.557560906
"Japan",2015,"trn_pass_urban",657961.047050922
"Japan",2021,"trn_pass_other",623848.670609893
"Japan",2021,"trn_pass_road_LDV_4W_other",349406.687230367
"Japan",2021,"trn_pass_road_LDV_4W_urban",349406.687230367
"Japan",2021,"trn_pass_road_LDV_urban",391002.544224886
"Japan",2021,"trn_pass_road_other",383577.634743073
"Japan",2021,"trn_pass_road_urban",425173.491737592
"Japan",2021,"trn_pass_urban",610597.454380431
"Mexico",1975,"trn_pass_other",135036.758569345
"Mexico",1975,"trn_pass_road_LDV_4W_other",78896.5556302553
"Mexico",1975,"trn_pass_road_LDV_4W_urban",78896.5556302553
"Mexico",1975,"trn_pass_road_LDV_urban",94027.2638592748
"Mexico",1975,"trn_pass_road_other",131324.868266259
"Mexico",1975,"trn_pass_road_urban",146455.576495279
"Mexico",1975,"trn_pass_urban",222532.13698325
"Mexico",1990,"trn_pass_other",262031.96869344
"Mexico",1990,"trn_pass_road_LDV_4W_other",152575.419507675
"Mexico",1990,"trn_pass_road_LDV_4W_urban",152575.419507675
"Mexico",1990,"trn_pass_road_LDV_urban",181836.120059685
"Mexico",1990,"trn_pass_road_other",253964.709573701
"Mexico",1990,"trn_pass_road_urban",283225.410125711
"Mexico",1990,"trn_pass_urban",389517.731168468
"Mexico",2005,"trn_pass_other",408530.625539549
"Mexico",2005,"trn_pass_road_LDV_4W_other",237618.809544752
"Mexico",2005,"trn_pass_road_LDV_4W_urban",237618.809544752
"Mexico",2005,"trn_pass_road_LDV_urban",283153.981730393
"Mexico",2005,"trn_pass_road_other",395489.327702923
"Mexico",2005,"trn_pass_road_urban",441024.499888563
"Mexico",2005,"trn_pass_urban",578379.901089162
"Mexico",2010,"trn_pass_other",482572.224403384
"Mexico",2010,"trn_pass_road_LDV_4W_other",286381.110238366
"Mexico",2010,"trn_pass_road_LDV_4W_urban",286381.110238366
"Mexico",2010,"trn_pass_road_LDV_urban",341282.307043821
"Mexico",2010,"trn_pass_road_other",469711.980935045
"Mexico",2010,"trn_pass_road_urban",524613.1777405
"Mexico",2010,"trn_pass_urban",671203.889275928
"Mexico",2015,"trn_pass_other",496822.5209806
"Mexico",2015,"trn_pass_road_LDV_4W_other",297549.486557724
"Mexico",2015,"trn_pass_road_LDV_4W_urban",297549.486557724
"Mexico",2015,"trn_pass_road_LDV_urban",354572.767323498
"Mexico",2015,"trn_pass_road_other",480779.493155862
"Mexico",2015,"trn_pass_road_urban",537802.773921637
"Mexico",2015,"trn_pass_urban",694120.988252018
"Mexico",2021,"trn_pass_other",366485.976071642
"Mexico",2021,"trn_pass_road_LDV_4W_other",221029.036013527
"Mexico",2021,"trn_pass_road_LDV_4W_urban",221029.036013527
"Mexico",2021,"trn_pass_road_LDV_urban",263323.628757567
"Mexico",2021,"trn_pass_road_other",350850.247294926
"Mexico",2021,"trn_pass_road_urban",393144.840038966
"Mexico",2021,"trn_pass_urban",558688.765867485
"Middle East",1975,"trn_pass_other",169972.204012724
"Middle East",1975,"trn_pass_road_LDV_4W_other",107791.620352806
"Middle East",1975,"trn_pass_road_LDV_4W_urban",107791.620352806
"Middle East",1975,"trn_pass_road_LDV_urban",123974.656047973
"Middle East",1975,"trn_pass_road_other",169759.039019402
"Middle East",1975,"trn_pass_road_urban",185942.074714568
"Middle East",1975,"trn_pass_urban",228524.074714568
"Middle East",1990,"trn_pass_other",654217.965617495
"Middle East",1990,"trn_pass_road_LDV_4W_other",415173.058223122
"Middle East",1990,"trn_pass_road_LDV_4W_urban",415173.058223122
"Middle East",1990,"trn_pass_road_LDV_urban",477504.217354577
"Middle East",1990,"trn_pass_road_other",653848.374024615
"Middle East",1990,"trn_pass_road_urban",716179.53315607
"Middle East",1990,"trn_pass_urban",788482.53315607
"Middle East",2005,"trn_pass_other",1243845.58184624
"Middle East",2005,"trn_pass_road_LDV_4W_other",788310.867544791
"Middle East",2005,"trn_pass_road_LDV_4W_urban",788310.867544791
"Middle East",2005,"trn_pass_road_LDV_urban",906085.777584415
"Middle East",2005,"trn_pass_road_other",1239288.38521698
"Middle East",2005,"trn_pass_road_urban",1357063.2952566
"Middle East",2005,"trn_pass_urban",1464622.26379405
"Middle East",2010,"trn_pass_other",1596681.95669221
"Middle East",2010,"trn_pass_road_LDV_4W_other",1036243.35647864
"Middle East",2010,"trn_pass_road_LDV_4W_urban",1036243.35647864
"Middle East",2010,"trn_pass_road_LDV_urban",1184775.46192201
"Middle East",2010,"trn_pass_road_other",1584213.8898349
"Middle East",2010,"trn_pass_road_urban",1732745.99527828
"Middle East",2010,"trn_pass_urban",1863571.27407503
"Middle East",2015,"trn_pass_other",1901437.55146386
"Middle East",2015,"trn_pass_road_LDV_4W_other",1240877.87297867
"Middle East",2015,"trn_pass_road_LDV_4W_urban",1240877.87297867
"Middle East",2015,"trn_pass_road_LDV_urban",1420647.99332239
"Middle East",2015,"trn_pass_road_other",1878917.14184015
"Middle East",2015,"trn_pass_road_urban",2058687.26218387
"Middle East",2015,"trn_pass_urban",2212915.09450209
"Middle East",2021,"trn_pass_other",1884115.94966423
"Middle East",2021,"trn_pass_road_LDV_4W_other",1241023.39689555
"Middle East",2021,"trn_pass_road_LDV_4W_urban",1241023.39689555
"Middle East",2021,"trn_pass_road_LDV_urban",1424120.01527938
"Middle East",2021,"trn_pass_road_other",1861099.60408423
"Middle East",2021,"trn_pass_road_urban",2044196.22246805
"Middle East",2021,"trn_pass_urban",2212673.17229962
"Pakistan",1975,"trn_pass_other",22366.3071502248
"Pakistan",1975,"trn_pass_road_LDV_4W_other",5954.86553369788
"Pakistan",1975,"trn_pass_road_LDV_4W_urban",5954.86553369788
"Pakistan",1975,"trn_pass_road_LDV_urban",27390.133238414
"Pakistan",1975,"trn_pass_road_other",21450.0851286189
"Pakistan",1975,"trn_pass_road_urban",42885.352833335
"Pakistan",1975,"trn_pass_urban",79784.251969265
"Pakistan",1990,"trn_pass_other",78268.3850976185
"Pakistan",1990,"trn_pass_road_LDV_4W_other",21143.1711588848
"Pakistan",1990,"trn_pass_road_LDV_4W_urban",21143.1711588848
"Pakistan",1990,"trn_pass_road_LDV_urban",97250.236049947
"Pakistan",1990,"trn_pass_road_other",76159.8951799026
"Pakistan",1990,"trn_pass_road_urban",152266.960070965
"Pakistan",1990,"trn_pass_urban",215440.157701859
"Pakistan",2005,"trn_pass_other",187152.882015965
"Pakistan",2005,"trn_pass_road_LDV_4W_other",45628.9552531449
"Pakistan",2005,"trn_pass_road_LDV_4W_urban",45628.9552531449
"Pakistan",2005,"trn_pass_road_LDV_urban",184503.964248504
"Pakistan",2005,"trn_pass_road_other",183599.61093376
"Pakistan",2005,"trn_pass_road_urban",322474.619929119
"Pakistan",2005,"trn_pass_urban",418105.519545719
"Pakistan",2010,"trn_pass_other",292015.244615872
"Pakistan",2010,"trn_pass_road_LDV_4W_other",65271.2769206358
"Pakistan",2010,"trn_pass_road_LDV_4W_urban",65271.2769206358
"Pakistan",2010,"trn_pass_road_LDV_urban",228336.029660241
"Pakistan",2010,"trn_pass_road_other",288278.84111574
"Pakistan",2010,"trn_pass_road_urban",451343.593855345
"Pakistan",2010,"trn_pass_urban",557876.782694684
"Pakistan",2015,"trn_pass_other",313405.311631547
"Pakistan",2015,"trn_pass_road_LDV_4W_other",78808.8653714446
"Pakistan",2015,"trn_pass_road_LDV_4W_urban",78808.8653714446
"Pakistan",2015,"trn_pass_road_LDV_urban",327748.384748011
"Pakistan",2015,"trn_pass_road_other",308108.673815054
"Pakistan",2015,"trn_pass_road_urban",557048.193191621
"Pakistan",2015,"trn_pass_urban",673933.812707831
"Pakistan",2021,"trn_pass_other",379666.615392377
"Pakistan",2021,"trn_pass_road_LDV_4W_other",100014.048386457
"Pakistan",2021,"trn_pass_road_LDV_4W_urban",100014.048386457
"Pakistan",2021,"trn_pass_road_LDV_urban",440778.159426368
"Pakistan",2021,"trn_pass_road_other",373133.720678874
"Pakistan",2021,"trn_pass_road_urban",713897.831718785
"Pakistan",2021,"trn_pass_urban",843115.460126645
"Russia",1975,"trn_pass_other",594767.274092218
"Russia",1975,"trn_pass_road_LDV_4W_other",255836.926713996
"Russia",1975,"trn_pass_road_LDV_4W_urban",255836.926713996
"Russia",1975,"trn_pass_road_LDV_urban",311923.566586892
"Russia",1975,"trn_pass_road_other",364203.402420498
"Russia",1975,"trn_pass_road_urban",420290.042293394
"Russia",1975,"trn_pass_urban",620455.295483425
"Russia",1990,"trn_pass_other",862028.805720304
"Russia",1990,"trn_pass_road_LDV_4W_other",407191.445165085
"Russia",1990,"trn_pass_road_LDV_4W_urban",407191.445165085
"Russia",1990,"trn_pass_road_LDV_urban",496331.970922935
"Russia",1990,"trn_pass_road_other",585728.270431383
"Russia",1990,"trn_pass_road_urban",674868.796189234
"Russia",1990,"trn_pass_urban",951527.201587385
"Russia",2005,"trn_pass_other",580296.478592229
"Russia",2005,"trn_pass_road_LDV_4W_other",281995.458609108
"Russia",2005,"trn_pass_road_LDV_4W_urban",281995.458609108
"Russia",2005,"trn_pass_road_LDV_urban",344044.509010209
"Russia",2005,"trn_pass_road_other",390594.744130701
"Russia",2005,"trn_pass_road_urban",452643.794531801
"Russia",2005,"trn_pass_urban",705935.084206465
"Russia",2010,"trn_pass_other",698684.841243873
"Russia",2010,"trn_pass_road_LDV_4W_other",357559.359809873
"Russia",2010,"trn_pass_road_LDV_4W_urban",357559.359809873
"Russia",2010,"trn_pass_road_LDV_urban",436211.561744516
"Russia",2010,"trn_pass_road_other",491347.439904845
"Russia",2010,"trn_pass_road_urban",569999.641839488
"Russia",2010,"trn_pass_urban",828211.562946183
"Russia",2015,"trn_pass_other",743694.189263346
"Russia",2015,"trn_pass_road_LDV_4W_other",398399.949048335
"Russia",2015,"trn_pass_road_LDV_4W_urban",398399.949048335
"Russia",2015,"trn_pass_road_LDV_urban",486056.087123713
"Russia",2015,"trn_pass_road_other",540960.158757176
"Russia",2015,"trn_pass_road_urban",628616.296832554
"Russia",2015,"trn_pass_urban",893104.346786766
"Russia",2021,"trn_pass_other",848047.123180851
"Russia",2021,"trn_pass_road_LDV_4W_other",460998.958487905
"Russia",2021,"trn_pass_road_LDV_4W_urban",460998.958487905
"Russia",2021,"trn_pass_road_LDV_urban",562206.921567425
"Russia",2021,"trn_pass_road_other",627832.653075937
"Russia",2021,"trn_pass_road_urban",729040.616155457
"Russia",2021,"trn_pass_urban",993810.961964972
"South Africa",1975,"trn_pass_other",121081.038664272
"South Africa",1975,"trn_pass_road_LDV_4W_other",40523.2457866288
"South Africa",1975,"trn_pass_road_LDV_4W_urban",40523.2457866288
"South Africa",1975,"trn_pass_road_LDV_urban",46073.1687030622
"South Africa",1975,"trn_pass_road_other",104483.733723936
"South Africa",1975,"trn_pass_road_urban",110033.656640369
"South Africa",1975,"trn_pass_urban",151445.034386114
"South Africa",1990,"trn_pass_other",164993.109634864
"South Africa",1990,"trn_pass_road_LDV_4W_other",55562.691429063
"South Africa",1990,"trn_pass_road_LDV_4W_urban",55562.691429063
"South Africa",1990,"trn_pass_road_LDV_urban",63172.3043073816
"South Africa",1990,"trn_pass_road_other",143260.937003055
"South Africa",1990,"trn_pass_road_urban",150870.549881374
"South Africa",1990,"trn_pass_urban",210988.403107452
"South Africa",2005,"trn_pass_other",236955.786052518
"South Africa",2005,"trn_pass_road_LDV_4W_other",78777.9842298017
"South Africa",2005,"trn_pass_road_LDV_4W_urban",78777.9842298017
"South Africa",2005,"trn_pass_road_LDV_urban",89567.0386258581
"South Africa",2005,"trn_pass_road_other",203118.365039464
"South Africa",2005,"trn_pass_road_urban",213907.41943552
"South Africa",2005,"trn_pass_urban",290105.915108243
"South Africa",2010,"trn_pass_other",255675.947069053
"South Africa",2010,"trn_pass_road_LDV_4W_other",89607.0830506744
"South Africa",2010,"trn_pass_road_LDV_4W_urban",89607.0830506744
"South Africa",2010,"trn_pass_road_LDV_urban",102111.37601425
"South Africa",2010,"trn_pass_road_other",228448.947858883
"South Africa",2010,"trn_pass_road_urban",240953.240822459
"South Africa",2010,"trn_pass_urban",312170.032858419
"South Africa",2015,"trn_pass_other",292129.953898794
"South Africa",2015,"trn_pass_road_LDV_4W_other",105135.402670547
"South Africa",2015,"trn_pass_road_LDV_4W_urban",105135.402670547
"South Africa",2015,"trn_pass_road_LDV_urban",120041.555709105
"South Africa",2015,"trn_pass_road_other",264362.092524948
"South Africa",2015,"trn_pass_road_urban",279268.245563506
"South Africa",2015,"trn_pass_urban",354630.77047499
"South Africa",2021,"trn_pass_other",253486.855468927
"South Africa",2021,"trn_pass_road_LDV_4W_other",94474.9052787416
"South Africa",2021,"trn_pass_road_LDV_4W_urban",94474.9052787416
"South Africa",2021,"trn_pass_road_LDV_urban",108176.847579741
"South Africa",2021,"trn_pass_road_other",234133.166336156
"South Africa",2021,"trn_pass_road_urban",247835.108637155
"South Africa",2021,"trn_pass_urban",322401.301054647
"South America_Northern",1975,"trn_pass_other",61594.5190879214
"South America_Northern",1975,"trn_pass_road_LDV_4W_other",36575.2240352381
"South America_Northern",1975,"trn_pass_road_LDV_4W_urban",36575.2240352381
"South America_Northern",1975,"trn_pass_road_LDV_urban",43589.5722215582
"South America_Northern",1975,"trn_pass_road_other",60880.2165616745
"South America_Northern",1975,"trn_pass_road_urban",67894.5647479946
"South America_Northern",1975,"trn_pass_urban",86414.7868731691
"South America_Northern",1990,"trn_pass_other",94567.7261698028
"South America_Northern",1990,"trn_pass_road_LDV_4W_other",55342.5631525168
"South America_Northern",1990,"trn_pass_road_LDV_4W_urban",55342.5631525168
"South America_Northern",1990,"trn_pass_road_LDV_urban",65956.0885799458
"South America_Northern",1990,"trn_pass_road_other",92118.7396069012
"South America_Northern",1990,"trn_pass_road_urban",102732.26503433
"South America_Northern",1990,"trn_pass_urban",130199.444005609
"South America_Northern",2005,"trn_pass_other",141083.0805201
"South America_Northern",2005,"trn_pass_road_LDV_4W_other",82377.1640191114
"South America_Northern",2005,"trn_pass_road_LDV_4W_urban",82377.1640191114
"South America_Northern",2005,"trn_pass_road_LDV_urban",97940.7142481507
"South America_Northern",2005,"trn_pass_road_other",136906.239364432
"South America_Northern",2005,"trn_pass_road_urban",152469.789593471
"South America_Northern",2005,"trn_pass_urban",189100.707065615
"South America_Northern",2010,"trn_pass_other",167048.038183177
"South America_Northern",2010,"trn_pass_road_LDV_4W_other",99227.5733894995
"South America_Northern",2010,"trn_pass_road_LDV_4W_urban",99227.5733894995
"South America_Northern",2010,"trn_pass_road_LDV_urban",118239.098734157
"South America_Northern",2010,"trn_pass_road_other",162739.953447104
"South America_Northern",2010,"trn_pass_road_urban",181751.478791761
"South America_Northern",2010,"trn_pass_urban",221130.852204052
"South America_Northern",2015,"trn_pass_other",159781.401255529
"South America_Northern",2015,"trn_pass_road_LDV_4W_other",96317.9465030485
"South America_Northern",2015,"trn_pass_road_LDV_4W_urban",96317.9465030485
"South America_Northern",2015,"trn_pass_road_LDV_urban",114730.57566733
"South America_Northern",2015,"trn_pass_road_other",155592.018125109
"South America_Northern",2015,"trn_pass_road_urban",174004.647289391
"South America_Northern",2015,"trn_pass_urban",215406.356672248
"South America_Northern",2021,"trn_pass_other",47552.801470157
"South America_Northern",2021,"trn_pass_road_LDV_4W_other",28584.4688148997
"South America_Northern",2021,"trn_pass_road_LDV_4W_urban",28584.4688148997
"South America_Northern",2021,"trn_pass_road_LDV_urban",34039.1485846277
"South America_Northern",2021,"trn_pass_road_other",45361.7944456727
"South America_Northern",2021,"trn_pass_road_urban",50816.4742154006
"South America_Northern",2021,"trn_pass_urban",89346.1063295887
"South America_Southern",1975,"trn_pass_other",51593.7469672626
"South America_Southern",1975,"trn_pass_road_LDV_4W_other",29616.380636933
"South America_Southern",1975,"trn_pass_road_LDV_4W_urban",29616.380636933
"South America_Southern",1975,"trn_pass_road_LDV_urban",35296.1766982429
"South America_Southern",1975,"trn_pass_road_other",49296.9927039257
"South America_Southern",1975,"trn_pass_road_urban",54976.7887652356
"South America_Southern",1975,"trn_pass_urban",111762.821467265
"South America_Southern",1990,"trn_pass_other",83946.6633336619
"South America_Southern",1990,"trn_pass_road_LDV_4W_other",48267.4489696913
"South America_Southern",1990,"trn_pass_road_LDV_4W_urban",48267.4489696913
"South America_Southern",1990,"trn_pass_road_LDV_urban",57510.9246477699
"South America_Southern",1990,"trn_pass_road_other",80330.1454024993
"South America_Southern",1990,"trn_pass_road_urban",89573.6210805778
"South America_Southern",1990,"trn_pass_urban",167585.72683049
"South America_Southern",2005,"trn_pass_other",140048.140425976
"South America_Southern",2005,"trn_pass_road_LDV_4W_other",80390.0143543272
"South America_Southern",2005,"trn_pass_road_LDV_4W_urban",80390.0143543272
"South America_Southern",2005,"trn_pass_road_LDV_urban",95478.2663676345
"South America_Southern",2005,"trn_pass_road_other",133513.230550808
"South America_Southern",2005,"trn_pass_road_urban",148601.482564115
"South America_Southern",2005,"trn_pass_urban",247335.417795724
"South America_Southern",2010,"trn_pass_other",211932.847011979
"South America_Southern",2010,"trn_pass_road_LDV_4W_other",121505.268626684
"South America_Southern",2010,"trn_pass_road_LDV_4W_urban",121505.268626684
"South America_Southern",2010,"trn_pass_road_LDV_urban",143068.653239753
"South America_Southern",2010,"trn_pass_road_other",197788.94388
"South America_Southern",2010,"trn_pass_road_urban",219352.328493069
"South America_Southern",2010,"trn_pass_urban",328575.379589221
"South America_Southern",2015,"trn_pass_other",274784.320469372
"South America_Southern",2015,"trn_pass_road_LDV_4W_other",163474.820569349
"South America_Southern",2015,"trn_pass_road_LDV_4W_urban",163474.820569349
"South America_Southern",2015,"trn_pass_road_LDV_urban",191893.281459971
"South America_Southern",2015,"trn_pass_road_other",261728.481871531
"South America_Southern",2015,"trn_pass_road_urban",290146.942762153
"South America_Southern",2015,"trn_pass_urban",402173.108069786
"South America_Southern",2021,"trn_pass_other",314824.237427693
"South America_Southern",2021,"trn_pass_road_LDV_4W_other",192967.185229481
"South America_Southern",2021,"trn_pass_road_LDV_4W_urban",192967.185229481
"South America_Southern",2021,"trn_pass_road_LDV_urban",227138.166757364
"South America_Southern",2021,"trn_pass_road_other",304142.090917342
"South America_Southern",2021,"trn_pass_road_urban",338313.072445225
"South America_Southern",2021,"trn_pass_urban",460507.893638257
"South Asia",1975,"trn_pass_other",17901.6857443285
"South Asia",1975,"trn_pass_road_LDV_4W_other",4826.3109520427
"South Asia",1975,"trn_pass_road_LDV_4W_urban",4826.3109520427
"South Asia",1975,"trn_pass_road_LDV_urban",22199.1603936067
"South Asia",1975,"trn_pass_road_other",17384.9740217705
"South Asia",1975,"trn_pass_road_urban",34757.8234633345
"South Asia",1975,"trn_pass_urban",96267.2649499638
"South Asia",1990,"trn_pass_other",36091.5237578266
"South Asia",1990,"trn_pass_road_LDV_4W_other",9732.35590739059
"South Asia",1990,"trn_pass_road_LDV_4W_urban",9732.35590739059
"South Asia",1990,"trn_pass_road_LDV_urban",44764.9684922489
"South Asia",1990,"trn_pass_road_other",35056.9655835527
"South Asia",1990,"trn_pass_road_urban",70089.578168411
"South Asia",1990,"trn_pass_urban",153509.221150711
"South Asia",2005,"trn_pass_other",80757.718169627
"South Asia",2005,"trn_pass_road_LDV_4W_other",21253.0685939088
"South Asia",2005,"trn_pass_road_LDV_4W_urban",21253.0685939088
"South Asia",2005,"trn_pass_road_LDV_urban",95409.3446793736
"South Asia",2005,"trn_pass_road_other",78335.1569846703
"South Asia",2005,"trn_pass_road_urban",152491.433070135
"South Asia",2005,"trn_pass_urban",267004.039642295
"South Asia",2010,"trn_pass_other",156839.294044195
"South Asia",2010,"trn_pass_road_LDV_4W_other",37389.6301229101
"South Asia",2010,"trn_pass_road_LDV_4W_urban",37389.6301229101
"South Asia",2010,"trn_pass_road_LDV_urban",146445.074164303
"South Asia",2010,"trn_pass_road_other",153696.790899953
"South Asia",2010,"trn_pass_road_urban",262752.234941345
"South Asia",2010,"trn_pass_urban",384885.152279916
"South Asia",2015,"trn_pass_other",189454.267511348
"South Asia",2015,"trn_pass_road_LDV_4W_other",46484.5949117513
"South Asia",2015,"trn_pass_road_LDV_4W_urban",46484.5949117513
"South Asia",2015,"trn_pass_road_LDV_urban",187454.033395857
"South Asia",2015,"trn_pass_road_other",185864.241147455
"South Asia",2015,"trn_pass_road_urban",326833.679631561
"South Asia",2015,"trn_pass_urban",458117.761786701
"South Asia",2021,"trn_pass_other",223183.522644739
"South Asia",2021,"trn_pass_road_LDV_4W_other",57263.1187210205
"South Asia",2021,"trn_pass_road_LDV_4W_urban",57263.1187210205
"South Asia",2021,"trn_pass_road_LDV_urban",248118.945956727
"South Asia",2021,"trn_pass_road_other",216496.625690452
"South Asia",2021,"trn_pass_road_urban",407352.452926158
"South Asia",2021,"trn_pass_urban",553013.333520427
"South Korea",1975,"trn_pass_other",27474.6033522547
"South Korea",1975,"trn_pass_road_LDV_4W_other",8420.10397557874
"South Korea",1975,"trn_pass_road_LDV_4W_urban",8420.10397557874
"South Korea",1975,"trn_pass_road_LDV_urban",9327.55126621375
"South Korea",1975,"trn_pass_road_other",20752.389820092
"South Korea",1975,"trn_pass_road_urban",21659.837110727
"South Korea",1975,"trn_pass_urban",37555.301589955
"South Korea",1990,"trn_pass_other",162157.596390587
"South Korea",1990,"trn_pass_road_LDV_4W_other",49921.4180249745
"South Korea",1990,"trn_pass_road_LDV_4W_urban",49921.4180249745
"South Korea",1990,"trn_pass_road_LDV_urban",55301.4536665481
"South Korea",1990,"trn_pass_road_other",123037.605529279
"South Korea",1990,"trn_pass_road_urban",128417.641170853
"South Korea",1990,"trn_pass_urban",156009.821135996
"South Korea",2005,"trn_pass_other",384827.851405821
"South Korea",2005,"trn_pass_road_LDV_4W_other",121300.06108732
"South Korea",2005,"trn_pass_road_LDV_4W_urban",121300.06108732
"South Korea",2005,"trn_pass_road_LDV_urban",134368.473176397
"South Korea",2005,"trn_pass_road_other",309352.616921835
"South Korea",2005,"trn_pass_road_urban",322421.029010912
"South Korea",2005,"trn_pass_urban",367862.276240767
"South Korea",2010,"trn_pass_other",433159.058227234
"South Korea",2010,"trn_pass_road_LDV_4W_other",131784.782973838
"South Korea",2010,"trn_pass_road_LDV_4W_urban",131784.782973838
"South Korea",2010,"trn_pass_road_LDV_urban",145973.7135614
"South Korea",2010,"trn_pass_road_other",350577.149420773
"South Korea",2010,"trn_pass_road_urban",364766.080008336
"South Korea",2010,"trn_pass_urban",408651.774360919
"South Korea",2015,"trn_pass_other",501497.179352953
"South Korea",2015,"trn_pass_road_LDV_4W_other",153542.215617544
"South Korea",2015,"trn_pass_road_LDV_4W_urban",153542.215617544
"South Korea",2015,"trn_pass_road_LDV_urban",170073.677521426
"South Korea",2015,"trn_pass_road_other",399351.941583387
"South Korea",2015,"trn_pass_road_urban",415883.403487269
"South Korea",2015,"trn_pass_urban",462245.109103761
"South Korea",2021,"trn_pass_other",516266.046751666
"South Korea",2021,"trn_pass_road_LDV_4W_other",167387.398288676
"South Korea",2021,"trn_pass_road_LDV_4W_urban",167387.398288676
"South Korea",2021,"trn_pass_road_LDV_urban",185412.249015633
"South Korea",2021,"trn_pass_road_other",417521.117589474
"South Korea",2021,"trn_pass_road_urban",435545.968316431
"South Korea",2021,"trn_pass_urban",491494.796839509
"Southeast Asia",1975,"trn_pass_other",178585.817106214
"Southeast Asia",1975,"trn_pass_road_LDV_4W_other",45003.0138698019
"Southeast Asia",1975,"trn_pass_road_LDV_4W_urban",45003.0138698019
"Southeast Asia",1975,"trn_pass_road_LDV_urban",201052.38181264
"Southeast Asia",1975,"trn_pass_road_other",161209.781738418
"Southeast Asia",1975,"trn_pass_road_urban",317259.149681255
"Southeast Asia",1975,"trn_pass_urban",458421.828859766
"Southeast Asia",1990,"trn_pass_other",380610.741251773
"Southeast Asia",1990,"trn_pass_road_LDV_4W_other",101968.766811932
"Southeast Asia",1990,"trn_pass_road_LDV_4W_urban",101968.766811932
"Southeast Asia",1990,"trn_pass_road_LDV_urban",458273.407148806
"Southeast Asia",1990,"trn_pass_road_other",360117.257817834
"Southeast Asia",1990,"trn_pass_road_urban",716421.898154708
"Southeast Asia",1990,"trn_pass_urban",917568.032527892
"Southeast Asia",2005,"trn_pass_other",849858.581121291
"Southeast Asia",2005,"trn_pass_road_LDV_4W_other",223883.660631629
"Southeast Asia",2005,"trn_pass_road_LDV_4W_urban",223883.660631629
"Southeast Asia",2005,"trn_pass_road_LDV_urban",1000521.05239148
"Southeast Asia",2005,"trn_pass_road_other",795212.089595161
"Southeast Asia",2005,"trn_pass_road_urban",1571849.48135501
"Southeast Asia",2005,"trn_pass_urban",1851103.19688915
"Southeast Asia",2010,"trn_pass_other",1039826.29052732
"Southeast Asia",2010,"trn_pass_road_LDV_4W_other",256812.861763997
"Southeast Asia",2010,"trn_pass_road_LDV_4W_urban",256812.861763997
"Southeast Asia",2010,"trn_pass_road_LDV_urban",1102125.09533314
"Southeast Asia",2010,"trn_pass_road_other",958955.201616451
"Southeast Asia",2010,"trn_pass_road_urban",1804267.4351856
"Southeast Asia",2010,"trn_pass_urban",2117540.73382301
"Southeast Asia",2015,"trn_pass_other",1285013.75526079
"Southeast Asia",2015,"trn_pass_road_LDV_4W_other",325330.234361681
"Southeast Asia",2015,"trn_pass_road_LDV_4W_urban",325330.234361681
"Southeast Asia",2015,"trn_pass_road_LDV_urban",1406473.82579311
"Southeast Asia",2015,"trn_pass_road_other",1188138.78536178
"Southeast Asia",2015,"trn_pass_road_urban",2269282.37679321
"Southeast Asia",2015,"trn_pass_urban",2604150.36892285
"Southeast Asia",2021,"trn_pass_other",1237631.85954827
"Southeast Asia",2021,"trn_pass_road_LDV_4W_other",326480.267107804
"Southeast Asia",2021,"trn_pass_road_LDV_4W_urban",326480.267107804
